14572,,狂瀾,きょうらん,[n],[raging waves]
14573,,藉口,しゃこう,"[n, vs]","[pretence, pretense]"
14574,,斜光,しゃこう,[n],[slanting rays of light]
14575,,斜坑,しゃこう,[n],[inclined shaft]
14576,,車高,しゃこう,[n],[vehicle height]
14577,,斜交,しゃこう,"[n-pref, n]",[oblique]
14578,,窒塞,ちっそく,"[n, vs]",[blocked]
14579,1,海食,かいしょく,"[n, vs]",[marine erosion]
14580,,快食,かいしょく,[n],[good appetite]
14581,,戒飭,かいちょく,"[n, vs]","[admonishment, warning]"
14582,,空包,くうほう,[n],"[blank ammunition, blank cartridge]"
14583,1,空胞,くうほう,[n],[vacuole (esp. in an animal cell)]
14584,,機序,きじょ,[n],[mechanism]
14585,,既女,きじょ,[n],[married woman]
14586,,乾位,けんい,[n],[northwest]
14587,,健胃,けんい,"[n, vs]",[strong stomach]
14588,,経本,きょうほん,[n],[sutra book]
14589,1,飛瀑,ひばく,[n],[waterfall from a high place]
14590,,各月,かくげつ,[n],[every month]
14591,,客月,きゃくげつ,"[n-adv, n-t]",[last month]
14592,,騎兵隊,きへいたい,[n],[cavalry]
14593,,同道,どうどう,"[n, vs]","[going with, accompanying]"
14594,,-,どうどう,"[adv-to, adv, int]","[with a roaring sound (of water or wind), sound of feet stamping on the ground, whoa! (command used to stop or quieten down a horse, etc.)]"
14595,,節気,せっき,[n],"[24 divisions of the solar year, 24 terms used to denote the changing of the seasons]"
14596,,節季,せっき,[n],"[end of the year or season, year end]"
14597,,雪肌,ゆきはだ,[n],"[snow's surface, lily-white skin, fair skin]"
14598,,夕暉,せっき,[n],[rays of the setting sun]
14599,,赤気,せっき,[n],"[red cloud, comet]"
14600,1,せっ器,せっき,[n],"[stoneware, pottery, ceramics fired at a high temperature]"
14601,,石基,せっき,[n],"[groundmass, matrix]"
14602,,塊根,かいこん,[n],[tuberous root]
14603,1,悔恨,かいこん,"[n, vs, adj-no]",[regret]
14604,1,開梱,かいこん,"[n, vs]",[open (as of a pack)]
14605,,木糖,もくとう,[n],"[xylose, wood sugar]"
14606,1,髢,かもじ,[n],"[hairpiece, false hair, switch, hair]"
14607,,分詞,ぶんし,"[n, adj-no]",[participle]
14608,,分祀,ぶんし,"[n, vs]","[separation of worship, movement of an enshrined deity to another shrine]"
14609,,分枝,ぶんし,"[n, vs, adj-no, pref]","[bifurcation, branch, branching, branched chain, ramification, branched, rami-]"
14610,1,贏余,えいよ,[n],[remainder]
14611,,塗炭,とたん,[n],"[misery, distress]"
14612,,分餐,ぶんさん,"[n, vs]",[distribution (of bread and wine during Communion)]
14613,,年回,ねんかい,[n],"[death anniversary, Buddhist anniversary service]"
14614,,ＳＴＯＬ,ストール,[n],"[short take-off and landing, STOL]"
14615,,木皮,もくひ,[n],[tree bark]
14616,,木樋,もくひ,[n],"[wooden water pipe, wooden flume]"
14617,,虎狼,ころう,[n],"[wild beasts, greedy and cruel man]"
14618,,ＧＡＴＴ,ガット,[n],"[General Agreement on Tariffs and Trade, GATT]"
14619,,笞刑,ちけい,[n],[flogging]
14620,,八省,はっしょう,[n],[the eight ministries (under the Grand Council of State of the ritsuryo system)]
14621,,例祭,れいさい,[n],"[regular festival, annual festival]"
14622,,零砕,れいさい,"[adj-na, n]",[a tiny bit]
14623,1,魂祭り,たままつり,[n],[ceremony honouring the spirits of ancestors (esp. the Bon festival)]
14624,,極光,きょっこう,[n],"[northern or southern lights, aurora borealis or australis]"
14625,,変位,へんい,"[n, vs]","[change of position, displacement]"
14626,,偏倚,へんい,[n],"[deviation, bias]"
14627,,偏移,へんい,[n],[shift (e.g. redshift)]
14628,,悔悟,かいご,"[n, vs]","[remorse, repentance]"
14629,,戒護,かいご,[n],[safe custody]
14630,1,改悟,かいご,"[n, vs]","[reform, reformation]"
14631,,解語,かいご,[n],[comprehension (of a word)]
14632,,開悟,かいご,"[n, vs]","[wisdom, enlightenment]"
14633,1,下位語,かいご,[n],[narrower term]
14634,,持ち替える,もちかえる,"[v1, vt]",[to change way one holds something (esp. transferring it from one hand to the other)]
14635,1,疽腫,そしょう,[n],"[swelling, boil]"
14636,,無字,むじ,[n],"[""No."" (Zhaozhou's answer to the koan ""Does a dog have Buddha nature?"")]"
14637,,理想化,りそうか,"[n, vs]","[idealization, idealisation]"
14638,,真鱈,まだら,[n],[Pacific cod (Gadus macrocephalus)]
14639,,学祭,がくさい,[n],[school festival]
14640,1,楽才,がくさい,[n],[talent for music]
14641,,学才,がくさい,[n],[academic ability]
14642,,学債,がくさい,[n],[school bond or debenture]
14643,,転補,てんぽ,"[n, vs]",[changing (governmental) posts]
14644,1,填補,てんぽ,"[n, vs]","[supplementation, replenishment, compensation, indemnification]"
14645,,疾く疾く,とくとく,[adv],"[quickly, swiftly]"
14646,,-,とくとく,"[adv-to, adv]",[glug-glug]
14647,,殄滅,てんめつ,"[n, vs]",[complete and utter annihilation]
14648,1,黙劇,もくげき,[n],[pantomime]
14649,,裸線,はだかせん,"[n, adj-no]","[uninsulated electrical wire, open-wire line, bare wire, bare conductor]"
14650,,螺線,らせん,[n],"[helix, spiral]"
14651,,互恵,ごけい,[n],"[reciprocity, mutual benefit]"
14652,,語形,ごけい,[n],[word form]
14653,,五刑,ごけい,[n],"[five punishments (of ancient China: tattooing, cutting off the nose, cutting off a leg, castration or confinement, death), five punishments (of the ritsuryo system: light caning, severe caning, imprisonment, exile, death)]"
14654,1,亜炭,あたん,"[n, adj-no]","[lignite, brown coal]"
14655,,太守,たいしゅ,[n],"[viceroy, governor-general]"
14656,,三乗,さんじょう,"[n, vs]",[cube]
14657,,山城,やまじろ,[n],[mountain castle]
14658,,列侯,れっこう,[n],[many daimyo]
14659,,裂孔,れっこう,[n],"[hiatus, hiascent, esophageal hiatus, lyrifissure, hole]"
14660,,侍史,じし,[n],"[private secretary, respectfully]"
14661,,自死,じし,"[n, vs]","[suicide, apoptosis]"
14662,,児子,じし,[n],"[child, children]"
14663,,示指,じし,[n],"[index finger, forefinger]"
14664,,単漢,たんかん,[n],[single kanji]
14665,,単簡,たんかん,"[adj-na, n]","[brevity, simplicity]"
14666,,短観,たんかん,[n],"[the Bank of Japan's quarterly Short-term Economic Survey of Principal Enterprise in Japan, Tankan survey]"
14667,,単館,たんかん,"[n, adj-f]","[art-house (film, etc.)]"
14668,,短稈,たんかん,[adj-no],"[short-stalked (i.e. plants), dwarf]"
14669,,脚韻,きゃくいん,[n],"[rhyme, end rhyme]"
14670,,豊水,ほうすい,[n],"[high water, abundance of water, nashi cultivar]"
14671,,烹炊,ほうすい,[n],[cooking by boiling]
14672,,方錐,ほうすい,[n],"[square drill, regular pyramid]"
14673,,抱水,ほうすい,[adj-no],[hydrate]
14674,,各員,かくいん,"[n-adv, n-t]",[each one]
14675,,閣員,かくいん,[n],[Cabinet Minister]
14676,,角印,かくいん,[n],"[square seal (companies, etc.)]"
14677,,幽体,ゆうたい,[n],[ethereal body]
14678,,有体,ゆうたい,"[n, adj-no]","[tangible, corporeal]"
14679,,郵袋,ゆうたい,[n],[mailbag]
14680,,切言,せつげん,"[n, vs]","[urging, persuasion, declaration]"
14681,,接舷,せつげん,"[n, vs]","[coming alongside (a boat, pier, etc)]"
14682,,細塵,さいじん,[n],[fine dust]
14683,,-,ゆた,[n],"[shaman (Okinawa, Amami), medium, exorcist]"
14684,,弧状,こじょう,"[n, adj-no]",[in form of arch]
14685,,湖上,こじょう,[n],[on the lake]
14686,,転作,てんさく,"[n, vs]","[crop diversification, crop rotation, change of crops]"
14687,,半畳,はんじょう,[n],"[half tatami mat, heckling, jeering, interrupting, hissing]"
14688,,斑条,はんじょう,[n],[variegated streaks]
14689,,銃後,じゅうご,[n],[the homefront]
14690,,愛執,あいしゅう,[n],"[attachment, covetous affection]"
14691,,旦夕,たんせき,"[n-adv, n-t]","[on the brink of, morning and evening, day and night]"
14692,1,露点,ろてん,[n],[dew point]
14693,,看貫,かんかん,[n],"[weighing, platform scales]"
14694,,感官,かんかん,[n],[sense organ]
14695,,-,かんかん,"[n, adj-no]","[anger, flare-up, intense heat, clanging noise]"
14696,,閑々,かんかん,"[adv-to, adj-t]","[quietly, self-composed]"
14697,1,肝管,かんかん,[n],[hepatic duct]
14698,,漢奸,かんかん,[n],[Chinese traitor (esp. a collaborator with the Japanese)]
14699,,完完,かんかん,[exp],"[confirmed as completed, everything must go (e.g. in a sale)]"
14700,1,印加,いんか,"[n, vs]","[impression, superimposition, application]"
14701,,印顆,いんか,[n],"[stamp, seal]"
14702,,印可,いんか,"[n, vs]","[dharma transmission (formal confirmation of a student's awakening by his master), certificate of proficiency (in flower arrangement, etc.)]"
14703,,混線,こんせん,"[n, vs]","[crossed wires or lines (of communication), confusion]"
14704,,青藍,せいらん,[n],[indigo blue]
14705,,青鸞,せいらん,[n],[argus pheasant (Argusianus argus)]
14706,,開札,かいさつ,"[n, vs]",[opening or unsealing of bids]
14707,,主刑,しゅけい,[n],[principal penalty]
14708,,種鶏,しゅけい,[n],"[parent stock (for chickens), breeder]"
14709,1,婚家,こんか,[n],[one's in-laws (esp. a woman's in-laws)]
14710,,先知,せんち,"[n, vs]","[foresight, speedy comprehension]"
14711,,雪隠,せっちん,[n],"[toilet, lavatory]"
14712,,奇岩,きがん,[n],"[strangely shaped rocks, massive rock of unusual shape]"
14713,,危岩,きがん,[n],"[steep, towering rock]"
14714,1,起龕,きがん,[n],[ceremonial removal of the coffin from the house (lay person) or temple (priest) (Zen Buddhism)]
14715,,酸橘,すだち,[n],"[sudachi (species of Japanese citrus, Citrus sudachi)]"
14716,,老弱,ろうじゃく,"[n, adj-na]","[infirmities of old age, young and old, all ages]"
14717,,棄背,きはい,[n],[giving up and turning back]
14718,,乳質,にゅうしつ,[n],[milk quality]
14719,,高大,こうだい,"[n, adj-na]","[lofty, grand, impressive, high school and university]"
14720,1,洪大,こうだい,"[adj-na, n]","[great, immense]"
14721,,工大,こうだい,[n],[technical college]
14722,,侠骨,きょうこつ,[n],[chivalrous spirit]
14723,,胸骨,きょうこつ,"[n, adj-no]","[breastbone, sternum]"
14724,,軽忽,きょうこつ,[adj-na],"[indiscreet, thoughtless, absurd, laughable, disdaining, belittling]"
14725,1,-,ふい,[n],"[coming to nothing, ending without result, total waste]"
14726,,叢氷,そうひょう,[n],[pack ice]
14727,,仮初め,かりそめ,"[adj-no, adj-na]","[temporary, transient, trifling, slight, negligent]"
14728,,公署,こうしょ,[n],[government office]
14729,,向暑,こうしょ,[n],[facing the heat]
14730,1,講書,こうしょ,"[n, vs]",[interpretation of a book]
14731,,購書,こうしょ,[n],"[purchased books, purchasing books]"
14732,,夜飯,やはん,[n],[dinner]
14733,,茶房,さぼう,[n],"[teahouse, coffee shop]"
14734,,長辺,ちょうへん,[n],[long boundary]
14735,1,兵事,へいじ,[n],[military affairs]
14736,,平治,へいじ,[n],[Heiji era (1159.4.20-1160.1.10)]
14737,,弾奏,だんそう,"[n, vs]","[performance, playing on stringed instruments]"
14738,,弾倉,だんそう,[n],[magazine (of a firearm)]
14739,1,談叢,だんそう,[n],"[a number of interesting stories, book containing a number of interesting stories]"
14740,,止渇,しかつ,[n],[cessation of coughing]
14741,1,正西,せいせい,[n],[due west]
14742,1,正々,せいせい,"[adj-t, adv-to]","[accurate, exact, punctual, neat]"
14743,,整斉,せいせい,"[n, adj-no]",[symmetrical]
14744,,済世,さいせい,[n],"[saving the world, promoting national welfare]"
14745,,控訴権,こうそけん,[n],[right of appeal]
14746,,副審,ふくしん,[n],"[sub-umpire, sub-referee]"
14747,1,覆審,ふくしん,[n],[judicial review]
14748,,綜芸,そうげい,[n],[synthesis of varied arts]
14749,,八万,はちまん,[n],"[80000, many]"
14750,,入洛,じゅらく,"[n, vs]","[proceeding to Kyoto, entering Kyoto]"
14751,,聚楽,じゅらく,[n],[grey wall covering material (gray)]
14752,1,手刀,てがたな,[n],[hand used like a sword in striking]
14753,1,酒盗,しゅとう,[n],"[dish of pickled skipjack tuna entrails sometimes mixed with sake, honey, mirin and onions (specialty of Kochi Prefecture)]"
14754,1,顕示性,けんじせい,[n],[highlighting]
14755,,手巾,しゅきん,[n],"[(hand) towel, handkerchief]"
14756,1,易々,やすやす,"[adv, adv-to]","[easily, readily, with ease, without trouble]"
14757,,僅少,きんしょう,"[adj-no, adj-na]","[(a) few, (a) little, trifling, insignificant, small (amount), scarce (stocks)]"
14758,,近称,きんしょう,[n],"[proximal pronoun (indicating proximity to the speaker, i. e., kore, koko, kochira)]"
14759,,金賞,きんしょう,[n],[gold (first-place) prize]
14760,1,金性,きんしょう,[n],"[purity measure for gold, karat, carat, K, kt, personality of a person born under the element of fire]"
14761,1,菌床,きんしょう,[n],[mushroom bed]
14762,,吟唱,ぎんしょう,"[n, vs]","[recital, recitation, chant(ing)]"
14763,,銀賞,ぎんしょう,[n],[silver (second-place) prize]
14764,,朔風,さくふう,[n],[north wind]
14765,,呈出,ていしゅつ,"[n, vs]","[present, introduce]"
14766,,凶夢,きょうむ,[n],"[bad dream, inauspicious dream]"
14767,,桃李,とうり,[n],"[peach and plum, person of one's recommendation]"
14768,,-,ませ,[aux],"[please, used to increase the politeness of a greeting, apology, etc.]"
14769,,他覚的,たかくてき,[adj-na],[objective (symptoms)]
14770,,符節,ふせつ,[n],"[tally, check]"
14771,1,付設,ふせつ,"[n, vs]","[annex, affiliated structure or institute]"
14772,1,業因,ごういん,[n],[karma]
14773,,豪飲,ごういん,[n],"[drinking, carousing]"
14774,,嵩呼,すうこ,[n],"[shouting ""Long live the Emperor""]"
14775,,直交,ちょっこう,"[n, vs, adj-no]",[orthogonal]
14776,1,-,ものか,[prt],"[used to create a form of question indicating that the speaker actually believes the opposite is true, emphasizes a determination not to do something, e.g. ""Like hell I will!""]"
14777,,常座,じょうざ,[n],[upstage right (on a noh stage)]
14778,,血判,けっぱん,"[n, vs]","[seal of blood, sealing with one's blood]"
14779,1,地番,ちばん,[n],[lot number]
14780,,借り込む,かりこむ,[v5m],[to borrow]
14781,,鉄塊,てっかい,[n],"[lump of iron, iron ingot]"
14782,1,薄暑,はくしょ,[n],[light heat at the beginning of the summer]
14783,1,僧正,そうじょう,[n],[high Buddhist priest]
14784,,層状,そうじょう,"[n, adj-no]",[stratified]
14785,,奏上,そうじょう,"[n, vs]",[report to the Emperor]
14786,,騒擾,そうじょう,"[n, vs]","[riot, disturbance]"
14787,,双調,そうじょう,[n],"[(in Japan) 6th note of the ancient chromatic scale (approx. G), (in gagaku) scale similar to Mixolydian mode on G]"
14788,,各週,かくしゅう,[n],[every week]
14789,,征圧,せいあつ,"[n, vs]","[conquest, subjugation, overcoming, controlling]"
14790,,静圧,せいあつ,[n],[static pressure]
14791,1,-,ぽきり,"[adv-to, adv]","[snappingly, with a snap]"
14792,1,渾身,こんしん,[n],"[with all one's might, with one's whole body]"
14793,1,増訂,ぞうてい,"[n, vs]",[new and revised (edition)]
14794,,外延,がいえん,[n],"[extension, denotation]"
14795,1,外縁,がいえん,"[adj-na, n]","[brink, outer edge]"
14796,,鼻輪,はなわ,[n],[nose ring]
14797,1,令姪,れいてつ,[n],[your niece]
14798,,配席,はいせき,[n],"[seating allocation (conference, banquet, etc.)]"
14799,,亡妻,ぼうさい,[n],[one's late wife]
14800,,防塞,ぼうさい,[n],[fort]
14801,,ＭＩＳ,ミス,[n],[management information system (MIS)]
14802,,行文,こうぶん,[n],[writing (style)]
14803,,盤根,ばんこん,[n],[entwined roots]
14804,1,吐血,とけつ,"[n, vs]",[vomiting of blood]
14805,,撮棒,さいぼう,[n],[rod used to ward off calamities (usu. made of holly olive)]
14806,,連架,れんか,[n],[row of racks (coined word)]
14807,,祖廟,そびょう,[n],[mausoleum containing the remains of one's ancestors]
14808,,粗描,そびょう,"[n, vs]",[rough sketch]
14809,,お蔵,おくら,[n],"[shelving (a play, movie, etc.), closing down, cancelling, canceling, shelf (i.e. ""on the shelf""), rice storehouse of the Edo shogunate]"
14810,1,多選,たせん,"[n, vs]",[being re-elected (multiple times)]
14811,,急派,きゅうは,"[n, vs]","[dispatch, despatch]"
14812,1,旧波,きゅうは,[n],"[old school, old style, conservative people]"
14813,,用命,ようめい,[n],"[command, order, request]"
14814,,再征,さいせい,[n],[second punitive expedition]
14815,,再製,さいせい,"[n, vs]","[remanufacture, reconditioning]"
14816,1,祭政,さいせい,[n],[church and state]
14817,,歳星,さいせい,[n],[Jupiter]
14818,,本色,ほんしょく,[n],[one's real character]
14819,,通事,つうじ,[n],"[translation (esp. in court), interpretation, Edo-era translation of Dutch and Chinese]"
14820,,通字,つうじ,[n],[distinctive character used in the names of all people belonging to a single clan or lineage]
14821,,鉛板,えんばん,[n],[lead plate]
14822,,鉛版,えんばん,[n],[stereotype (in printing)]
14823,,円板,えんばん,[n],"[disk, disc]"
14824,,堰堤,えんてい,[n],"[dam, weir]"
14825,,園庭,えんてい,[n],"[garden, kindergarten yard, playground]"
14826,,淵底,えんてい,"[n, adv]","[bottom depths (of water), abyss, depths (of something), bottom, completely, thoroughly, fully]"
14827,,語頭,ごとう,[n],[first part of a word]
14828,,誤答,ごとう,"[n, vs]",[mistaken answer or response]
14829,,御明かし,みあかし,[n],"[lighted lamp (or candle, etc.) provided as a religious offering]"
14830,,医化学,いかがく,[n],[medical chemistry]
14831,,環海,かんかい,[n],"[surrounding seas, surrounded by the sea]"
14832,,感懐,かんかい,[n],[impression]
14833,,官廨,かんかい,[n],"[government office, government agency]"
14834,1,寛解,かんかい,"[n, vs]","[remission, cure, improvement, relief (of pain, symptoms, etc.)]"
14835,,不沈,ふちん,[adj-no],[unsinkable]
14836,,南門,なんもん,[n],[south gate]
14837,,要説,ようせつ,[n],"[outline, summary]"
14838,,正否,せいひ,[n],[right and wrong]
14839,,正比,せいひ,[n],[direct ratio]
14840,,性比,せいひ,[n],[sex ratio]
14841,1,体認,たいにん,"[n, vs]",[understanding based on experience]
14842,1,継粉,ままこ,[n],[unmixed-in lump of flour]
14843,1,冶工,やこう,[n],[metallurgical worker]
14844,,夜光,やこう,"[n, adj-no]","[nocturnal luminescence, noctilucence]"
14845,,心服,しんぷく,"[n, vs]","[admiration and devotion, hearty submission]"
14846,1,信伏,しんぷく,"[n, vs]",[being convinced]
14847,,臣服,しんぷく,"[n, vs]",[vassalage]
14848,,心腹,しんぷく,[n],"[chest and stomach, one's innermost being]"
14849,,震幅,しんぷく,[n],[seismic amplitude]
14850,,大厄,たいやく,[n],"[calamity, disaster, great misfortune, grand climacteric]"
14851,,恩賞,おんしょう,[n],[reward]
14852,,背走,はいそう,"[n, vs]",[running backwards]
14853,,瞑目,めいもく,"[n, vs]","[closing one's eyes, passing away]"
14854,,放談,ほうだん,"[n, vs]","[free talk, irresponsible talk]"
14855,,法談,ほうだん,[n],[Buddhist sermon]
14856,1,古刀,ことう,[n],[old sword]
14857,,弧灯,ことう,[n],[arc lamp]
14858,,孤灯,ことう,[n],[solitary light]
14859,,古陶,ことう,[n],"[old pottery, antique porcelain]"
14860,1,夜業,やぎょう,"[n, vs]","[night work, night shift]"
14861,,救癩,きゅうらい,[n],[helping the lepers]
14862,1,月卿,げっけい,[n],"[court noble, nobility]"
14863,,撃茎,げきけい,[n],[firing pin]
14864,1,速急,そっきゅう,[adj-na],"[immediate, quick, sudden]"
14865,,才六,さいろく,[n],"[kid, brat, Edo term used to debase people from Kansai]"
14866,,略暦,りゃくれき,[n],"[abbreviated koyomi (Japanese traditional calendar), koyomi presented in a smaller, easy to use, format]"
14867,,腹面,ふくめん,"[n, adj-no]",[ventral surface]
14868,,藍子,あいご,[n],"[mottled spinefoot (Siganus fuscescens, species of Western Pacific rabbitfish), dusky rabbitfish, sandy spinefoot]"
14869,1,相碁,あいご,[n],[Go played by two equally skilled players]
14870,,輪奈,わな,[n],"[loop (of thread, string, etc.)]"
14871,,再変,さいへん,"[n, vs]","[second change, second calamity]"
14872,,砕片,さいへん,[n],[debris]
14873,,細片,さいへん,[n],[crumbling]
14874,1,透破,とっぱ,[n],[ninja]
14875,,黄白,こうはく,[n],"[yellow and white, gold and silver, bribery, corruption]"
14876,,侯伯,こうはく,[n],"[nobles, feudal lords]"
14877,,厚薄,こうはく,[n],"[thickness, partiality]"
14878,,工博,こうはく,[n],[Doctor of Engineering]
14879,,播種,はしゅ,"[n, vs]","[sowing, seeding, planting]"
14880,,修院,しゅういん,[n],[friary]
14881,,集印,しゅういん,[n],"[visiting temples, shrines or tourist spots to collect commemorative seal stamps]"
14882,,春灯,しゅんとう,[n],[lamps lit at night in spring]
14883,1,面布,めんぷ,[n],"[veil (beekeeping, apiculture)]"
14884,,捕捉,ほそく,"[n, vs]","[capture, seizure, prehension, apprehension, understanding]"
14885,,補則,ほそく,[n],[supplementary rules]
14886,,歩測,ほそく,"[n, vs]",[pacing off (a measurement or distance)]
14887,,歩速,ほそく,[n],"[walking speed, walking pace]"
14888,1,遺詠,いえい,[n],[posthumous song or poem]
14889,1,家居,いえい,"[n, vs]",[staying at home]
14890,,楓林,ふうりん,[n],[maple grove]
14891,,婦道,ふどう,[n],[woman's duties]
14892,1,厨子,ずし,[n],"[miniature shrine with double doors (used to store important Buddhist items such as sutras, etc.), cabinet with double doors (used by the nobility to store books, etc.), (in Okinawa) carved and decorated stone container for storing the bones of one's ancestors]"
14893,,途子,ずし,[n],"[alley, alleyway, crossroads, intersection]"
14894,1,異形,いぎょう,"[adj-no, adj-na, n]","[fantastic, grotesque, strange-looking, suspicious-looking]"
14895,,遺業,いぎょう,[n],[work left at death]
14896,,医業,いぎょう,[n],[medical practice]
14897,1,臙脂,えんじ,[n],"[dark-red pigment, rouge, dark red, deep red, cochineal]"
14898,,衍字,えんじ,[n],[(inadvertent) insertion of a character in a text]
14899,1,燕児,えんじ,[n],[swallow chick]
14900,,帝冠,ていかん,[n],"[imperial crown, diadem]"
14901,,諦観,ていかん,"[n, vs]","[clear vision, resignation (as in reconciling oneself)]"
14902,1,外心,がいしん,[n],"[circumcenter, circumcentre, outer center, outer centre]"
14903,,害心,がいしん,[n],"[evil intentions, malice]"
14904,1,外臣,がいしん,[n],[foreign retainer]
14905,,知嚢,ちのう,[n],"[wits, brains]"
14906,,焚き口,たきぐち,[n],[furnace opening]
14907,,遠祖,えんそ,[n],"[forefathers, remote ancestors]"
14908,,塩噌,えんそ,[n],"[salt and miso, everyday food]"
14909,,塩酢,えんそ,[],"[salt and vinegar, everyday food]"
14910,,診査,しんさ,"[n, vs]","[diagnostic examination, exploration]"
14911,,普免,ふめん,[n],[standard driver's licence]
14912,,Ｖ,ブイ,[n],"[V, v, victory]"
14913,,出捐,しゅつえん,"[n, vs]","[contribution, subscription]"
14914,,金鉄,きんてつ,[n],"[gold and iron, firmness, adamancy]"
14915,,無敗,むはい,"[adj-no, n]",[undefeated]
14916,,-,ども,[prt],"[even though, even if]"
14917,,招木,まねき,[n],[part of a loom]
14918,1,発艦,はっかん,"[n, vs]",[aeroplane taking off from a warship (airplane)]
14919,,舞蹈,ぶとう,[n],[dancing]
14920,,武闘,ぶとう,[n],[armed struggle]
14921,,仙丹,せんたん,[n],[the elixir (of life)]
14922,1,選炭,せんたん,"[n, vs]",[sorting of coal]
14923,,終脳,しゅうのう,[n],[telencephalon]
14924,,深緑,しんりょく,[n],[dark (deep) green]
14925,,神力,しんりき,[n],"[divine power, sacred power, mysterious power, Shinriki (variety of rice)]"
14926,,神力,しんりょく,[n],"[divine power, sacred power, mysterious power]"
14927,,岩板,がんばん,[n],[rock plate]
14928,1,新木,あらき,[n],"[unseasoned timber, new lumber]"
14929,,籠球,ろうきゅう,[n],[basketball]
14930,,仲夏,ちゅうか,[n],"[midsummer, fifth month of the lunar calendar]"
14931,,鋳貨,ちゅうか,[n],"[coinage, mintage]"
14932,,中夏,ちゅうか,[n],"[midsummer, China, Chinese, capital (city, town)]"
14933,1,願状,がんじょう,[n],[written request]
14934,,哨兵,しょうへい,[n],[sentry]
14935,,正平,しょうへい,[n],[Shouhei era (of the Southern Court) (1346.12.8-1370.7.24)]
14936,,承平,しょうへい,[n],"[Shouhei era, Jouhei era (931.4.26-938.5.22)]"
14937,,障屏,しょうへい,[n],"[partitions in a Japanese house (e.g. screens, sliding doors, etc.)]"
14938,1,昨週,さくしゅう,[n],[last week]
14939,,勇力,ゆうりょく,[n],[courage]
14940,,中数,ちゅうすう,[n],"[mean, average, middle-school arithmetic]"
14941,,当職,とうしょく,[n],[this duty or job]
14942,,等色,とうしょく,[adj-no],[isochromatic]
14943,,党職,とうしょく,[n],"[party position, party post]"
14944,,全天,ぜんてん,[n],[all heaven]
14945,1,前転,ぜんてん,"[n, vs]","[forward somersault, forward roll]"
14946,,逐って,おって,[],[P.S.]
14947,,追って,おって,"[adv, conj]","[later on, shortly, presently, afterwards, in due course, by and by, P.S.]"
14948,,非違,ひい,[n],[illegality]
14949,,呪禁,じゅごん,[n],"[vanquishing monsters, spirits, etc. with charms]"
14950,,呪言,じゅごん,[n],"[spell, curse, incantation]"
14951,,電鍵,でんけん,[n],[telegraph key (switching device used to send Morse code)]
14952,,天帝,てんてい,[n],"[Shangdi (creator deity in Chinese folk religion), God (in Christianity), Sakra]"
14953,1,点綴,てんてい,"[n, vs]","[a line (of mountains, islands, houses, etc.), bound together]"
14954,,医博,いはく,[n],[doctor of medicine]
14955,1,威迫,いはく,"[n, vs]","[menace, threat, intimidation]"
14956,,経絡,けいらく,[n],"[meridian (e.g. in acupuncture), channel, one of the lines connecting vital points in the body, thread of connection, chain of reasoning]"
14957,,百計,ひゃっけい,[n],[all means]
14958,,返戻,へんれい,"[n, vs]","[returning, giving back]"
14959,,俊童,しゅんどう,[n],[precocious child]
14960,,兇刃,きょうじん,[n],[assassin's dagger]
14961,1,凶人,きょうじん,[n],"[scoundrel, ruffian, villain]"
14962,,傑士,けっし,[n],"[hero, great man]"
14963,1,楔子,けっし,[n],"[wedge, lynchpin, cotter]"
14964,,欠指,けっし,[n],[ectrodactyly]
14965,1,三つまた,みつまた,"[n, adj-no]","[three-pronged fork, trident]"
14966,,十全,じゅうぜん,"[adj-na, n]","[perfection, thoroughness, consummation]"
14967,,十善,じゅうぜん,[n],"[the ten good acts, the emperor]"
14968,,皮目,ひもく,[n],[lenticel]
14969,,樫粉,かしご,[n],"[oak flour (esp. as animal food), acorn flour]"
14970,,吾子,あこ,[n],[my child]
14971,,-,ぎゅう,"[adv, adv-to, n]","[squeezing something tightly, sound made by someone (or something) being squeezed, criticizing someone severely, sound made by someone being criticized, hug]"
14972,,辺幅,へんぷく,[n],"[edge, surface appearance, outer appearance]"
14973,,叉状,さじょう,[adj-no],"[dichotomous, furcate, forked]"
14974,,波磔,はたく,[n],[(of clerical script) horizontal lines ending in a noticeable triangular tail]
14975,,欠食,けっしょく,"[n, vs, adj-no]",[missing a meal]
14976,,煤煙,ばいえん,[n],"[dirty smoke, soot and smoke]"
14977,,桑園,そうえん,[n],[mulberry plantation]
14978,,蒼鉛,そうえん,"[n, adj-no]",[bismuth]
14979,1,天火,てんぴ,[n],"[oven, (waffle) iron]"
14980,,遥遠,ようえん,"[adj-na, n]","[far away, very far off, remote]"
14981,,-,よね,"[exp, prt]",[...isn't that right?]
14982,1,名花,めいか,[n],"[celebrated flower, beautiful woman]"
14983,1,銘菓,めいか,[n],"[excellent sweet, confection of an established name]"
14984,,乾魚,かんぎょ,[n],"[dried fish, stockfish]"
14985,1,小舞,こまい,[n],"[laths, bamboo lathing, short kyogen dance, danced to chanted accompaniment]"
14986,1,木舞,こまい,[n],"[laths, bamboo lathing]"
14987,,牡馬,ぼば,[n],[male horse]
14988,,残心,ざんしん,[n],"[continued alertness, unrelaxed alertness, remaining on one's guard, being prepared for a counterstroke, follow-through (e.g. in archery), lingering affection, attachment, regret, regrets, reluctance]"
