BEGIN,1467640,,,,,,,,,
SENSE_POL,2829987,szereg teleskopowy,,,,,,,,
END,2829987,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,1301930,,,,,,,,,
KANJI,1301930,三椏,,,,,,,,
READING,1301930,HIRAGANA,みつまた,mitsumata,-,,,,,
READING,1301930,KATAKANA,ミツマタ,mitsumata,NO_KANJI,,,,,
SENSE_COMMON,1301930,,,noun (common) (futsuumeishi),,,,word usually written using kana alone,,
SENSE_ENG,1301930,"Oriental paper bush (Edgeworthia chrysantha)
mitsumata",,,,,,,,
SENSE_POL,1301930,"Edgeworthia papierodajna
mitsumata","gatunek rośliny z rodziny wawrzynkowatych, Edgeworthia chrysantha",,,,,,,
END,1301930,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,2460440,,,,,,,,,
READING,2460440,KATAKANA,キュービット,kyuubitto,-,,,,,
READING,2460440,KATAKANA,キュビット,kyubitto,-,,,,,
READING,2460440,KATAKANA,キュビト,kyubito,-,,,,,
SENSE_COMMON,2460440,,,noun (common) (futsuumeishi),,,,,,
SENSE_ENG,2460440,cubit (ancient unit of length),,,,,,,,
SENSE_POL,2460440,łokieć,"starożytna jednostka długości, ang: cubit",,,,,,,
END,2460440,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,2848763,,,,,,,,,
READING,2848763,KATAKANA,キュビット,kyubitto,-,,,,,
READING,2848763,KATAKANA,キュービット,kyuubitto,-,,,,,
READING,2848763,KATAKANA,キュビト,kyubito,-,,,,,
READING,2848763,KATAKANA,クビット,kubitto,-,,,,,
SENSE_COMMON,2848763,,,noun (common) (futsuumeishi),量子ビット,,computing,,,
SENSE_ENG,2848763,"qubit
quantum bit
qbit",,,,,,,,
SENSE_POL,2848763,"kubit
bit kwantowy
qbit",ang: cubit,,,,,,,
END,2848763,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,1123880,,,,,,,,,
KANJI,1123880,鈕,ateji (phonetic) reading,,,,,,,
KANJI,1123880,釦,ateji (phonetic) reading,,,,,,,
READING,1123880,KATAKANA,ボタン,botan,-,,,"gai1
ichi1",,
SENSE_COMMON,1123880,,,noun (common) (futsuumeishi),,,,word usually written using kana alone,-|-|por|botão,
SENSE_ENG,1123880,button (clothing),,,,,,,,
SENSE_POL,1123880,guzik,,,,,,,,
SENSE_COMMON,1123880,,,noun (common) (futsuumeishi),,,,word usually written using kana alone,,
SENSE_ENG,1123880,push-button,,,,,,,,
SENSE_POL,1123880,przycisk,,,,,,,,
END,1123880,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,1182880,,,,,,,,,
KANJI,1182880,牡丹,,"news2
nf30",,,,,,
READING,1182880,HIRAGANA,ぼたん,botan,-,,,"news2
nf30",,
READING,1182880,KATAKANA,ボタン,botan,NO_KANJI,,,,,
SENSE_COMMON,1182880,,,noun (common) (futsuumeishi),,,,word usually written using kana alone,,
SENSE_ENG,1182880,"tree peony (Paeonia suffruticosa)
moutan",,,,,,,,
SENSE_POL,1182880,piwonia drzewiasta,"roślina, Paeonia suffruticosa",,,,,,,
SENSE_COMMON,1182880,,,noun (common) (futsuumeishi),,,,,,
SENSE_ENG,1182880,wild boar (meat),,,,,,,,
SENSE_POL,1182880,"dzik (mięso)
dziczyzna",,,,,,,,
END,1182880,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,1365010,,,,,,,,,
KANJI,1365010,薪,,"news1
nf21",,,,,,
KANJI,1365010,焚き木,,,,,,,,
KANJI,1365010,たき木,,,,,,,,
READING,1365010,HIRAGANA,まき,maki,-,薪,,"news1
nf21",,
READING,1365010,HIRAGANA,たきぎ,takigi,-,,,,,
SENSE_COMMON,1365010,,,noun (common) (futsuumeishi),,,,,,
SENSE_ENG,1365010,piece(s) of firewood (esp. chopped or split from logs),usu. まき,,,,,,,
SENSE_POL,1365010,kawałki drewna opałowego,"szczególnie pokrojonego z kłód, zwykle まき",,,,,,,
SENSE_COMMON,1365010,,たきぎ,noun (common) (futsuumeishi),,,,,,
SENSE_ENG,1365010,"kindling (twigs, branches, etc.)
firewood",,,,,,,,
SENSE_POL,1365010,"podpałka (gałązki, gałęzie itp.)
drewno opałowe",,,,,,,,
END,1365010,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,1199010,,,,,,,,,
KANJI,1199010,解釈,,"ichi1
news1
nf05",,,,,,
READING,1199010,HIRAGANA,かいしゃく,kaishaku,-,,,"ichi1
news1
nf05",,
SENSE_COMMON,1199010,,,"noun (common) (futsuumeishi)
noun or participle which takes the aux. verb suru",,,,,,
SENSE_ENG,1199010,"explanation
interpretation",,,,,,,,
SENSE_POL,1199010,"wyjaśnianie
objaśnienie
interpretacja",,,,,,,,
END,1199010,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,1748700,,,,,,,,,
KANJI,1748700,浮動票,,"news1
nf13",,,,,,
READING,1748700,HIRAGANA,ふどうひょう,fudouhyou,-,,,"news1
nf13",,
SENSE_COMMON,1748700,,,noun (common) (futsuumeishi),,,,,,
SENSE_ENG,1748700,swing vote,,,,,,,,
SENSE_POL,1748700,głos niezdecydowanego wyborcy,,,,,,,,
END,1748700,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,1075940,,,,,,,,,
READING,1075940,KATAKANA,タイプ,taipu,-,,,"gai1
ichi1",,
SENSE_COMMON,1075940,,,noun (common) (futsuumeishi),,,,,,
SENSE_ENG,1075940,"type
kind
sort
style",,,,,,,,
SENSE_POL,1075940,"typ
rodzaj",ang: type,,,,,,,
SENSE_COMMON,1075940,,,noun (common) (futsuumeishi),,,,,,
SENSE_ENG,1075940,"type (of person)
(ideal) type
one's type",,,,,,,,
SENSE_POL,1075940,"typ (osoby)
rodzaj (osoby)
(ideał) osoby
swój typ",,,,,,,,
SENSE_COMMON,1075940,,,noun (common) (futsuumeishi),タイプライター,,,abbreviation,,
SENSE_ENG,1075940,typewriter,,,,,,,,
SENSE_POL,1075940,maszyna do pisania,,,,,,,,
SENSE_COMMON,1075940,,,"noun (common) (futsuumeishi)
noun or participle which takes the aux. verb suru",,,,,,
SENSE_ENG,1075940,typing,,,,,,,,
SENSE_POL,1075940,pisanie,,,,,,,,
END,1075940,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,1449490,,,,,,,,,
KANJI,1449490,等身,,"news1
nf21",,,,,,
READING,1449490,HIRAGANA,とうしん,toushin,-,,,"news1
nf21",,
SENSE_COMMON,1449490,,,"noun (common) (futsuumeishi)
nouns which may take the genitive case particle 'no'",,,,,,
SENSE_ENG,1449490,body proportions,,,,,,,,
SENSE_POL,1449490,proporcje ciała,,,,,,,,
END,1449490,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,1427050,,,,,,,,,
KANJI,1427050,猪突,,,,,,,,
READING,1427050,HIRAGANA,ちょとつ,chototsu,-,,,,,
SENSE_COMMON,1427050,,,"noun (common) (futsuumeishi)
noun or participle which takes the aux. verb suru",,,,,,
SENSE_ENG,1427050,"recklessness
foolhardiness",,,,,,,,
SENSE_POL,1427050,"lekkomyślność
nieostrożność
ryzykanctwo
nierozwaga
nieroztropność",,,,,,,,
END,1427050,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,1200730,,,,,,,,,
KANJI,1200730,改まる,,"ichi1
news2
nf43",,,,,,
KANJI,1200730,革まる,,,,,,,,
READING,1200730,HIRAGANA,あらたまる,aratamaru,-,,,"ichi1
news2
nf43",,
SENSE_COMMON,1200730,改まる,,"Godan verb with 'ru' ending
intransitive verb",,,,,,
SENSE_ENG,1200730,"to be renewed
to change",,,,,,,,
SENSE_POL,1200730,"być odnowionym
zmieniać się
odnawiać się",,,,,,,,
SENSE_COMMON,1200730,改まる,,"Godan verb with 'ru' ending
intransitive verb",,,,,,
SENSE_ENG,1200730,"to be improved
to be reformed
to be revised
to be corrected",,,,,,,,
SENSE_POL,1200730,"być ulepszony
być udoskonalony
być zreformowany
być poprawiony",,,,,,,,
SENSE_COMMON,1200730,改まる,,"Godan verb with 'ru' ending
intransitive verb",,,,,,
SENSE_ENG,1200730,"to stand on ceremony
to be formal",,,,,,,,
SENSE_POL,1200730,"stanąć na ceremonii
być formalny",,,,,,,,
SENSE_COMMON,1200730,,,"Godan verb with 'ru' ending
intransitive verb",,,,,,
SENSE_ENG,1200730,"to take a turn for the worse (of an illness)
to take a serious turn",,,,,,,,
SENSE_POL,1200730,zmieniać się na gorsze (o chorobie),,,,,,,,
END,1200730,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,1540690,,,,,,,,,
KANJI,1540690,悠久,,"news2
nf31
spec2",,,,,,
READING,1540690,HIRAGANA,ゆうきゅう,yuukyuu,-,,,"news2
nf31
spec2",,
SENSE_COMMON,1540690,,,"adjectival nouns or quasi-adjectives (keiyodoshi)
nouns which may take the genitive case particle 'no'
noun (common) (futsuumeishi)",,,,,,
SENSE_ENG,1540690,"eternity
perpetuity
permanence",,,,,,,,
SENSE_POL,1540690,"wieczność
wieczystość
wiekuistość
nieskończoność
nieśmiertelność
trwałość
stałość
niezmienność",,,,,,,,
END,1540690,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,1514030,,,,,,,,,
KANJI,1514030,保留,,"ichi1
news1
nf14",,,,,,
READING,1514030,HIRAGANA,ほりゅう,horyuu,-,,,"ichi1
news1
nf14",,
SENSE_COMMON,1514030,,,"noun (common) (futsuumeishi)
noun or participle which takes the aux. verb suru",,,,,,
SENSE_ENG,1514030,"reservation
putting on hold
deferment",,,,,,,,
SENSE_POL,1514030,"rezerwacja
zastrzeganie
przytrzymywanie (np. guzika)
odroczenie",,,,,,,,
END,1514030,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,1478330,,,,,,,,,
KANJI,1478330,鳩,,"ichi1
news1
nf21",,,,,,
KANJI,1478330,鴿,,,,,,,,
READING,1478330,HIRAGANA,はと,hato,-,,,"ichi1
news1
nf21",,
READING,1478330,KATAKANA,ハト,hato,NO_KANJI,,,,,
SENSE_COMMON,1478330,,,noun (common) (futsuumeishi),,,,,,
SENSE_ENG,1478330,"pigeon
dove",,,,,,,,
SENSE_POL,1478330,gołąb,,,,,,,,
END,1478330,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,1078860,,,,,,,,,
READING,1078860,KATAKANA,テーマパーク,teema paaku,-,,,gai1,,
READING,1078860,KATAKANA,テーマ・パーク,teema paaku,-,,,,,
SENSE_COMMON,1078860,,,noun (common) (futsuumeishi),,,,,-|-|ger|Thema,
SENSE_ENG,1078860,theme park,,,,,,,,
SENSE_POL,1078860,"park rozrywki
park tematyczny
wesołe miasteczko",ang: theme park,,,,,,,
END,1078860,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,1467970,,,,,,,,,
KANJI,1467970,熱病,,"news2
nf41
spec2",,,,,,
READING,1467970,HIRAGANA,ねつびょう,netsubyou,-,,,"news2
nf41
spec2",,
SENSE_COMMON,1467970,,,"noun (common) (futsuumeishi)
nouns which may take the genitive case particle 'no'",,,,,,
SENSE_ENG,1467970,"fever
febrile disease",,,,,,,,
SENSE_POL,1467970,gorączka,z powodu choroby,,,,,,,
END,1467970,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,1662720,,,,,,,,,
KANJI,1662720,増益,,"news1
nf10",,,,,,
READING,1662720,HIRAGANA,ぞうえき,zoueki,-,,,"news1
nf10",,
SENSE_COMMON,1662720,,,"noun (common) (futsuumeishi)
noun or participle which takes the aux. verb suru",,,,,,
SENSE_ENG,1662720,increased (profit),,,,,,,,
SENSE_POL,1662720,"zwiększony
zwiększenie
podwyższenie
wzrost","np. zysk, korzyść, dochód",,,,,,,
END,1662720,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,1003400,,,,,,,,,
READING,1003400,HIRAGANA,きちんと,kichinto,-,,,ichi1,,
SENSE_COMMON,1003400,,,"adverb (fukushi)
noun or participle which takes the aux. verb suru",,,,onomatopoeic or mimetic word,,
SENSE_ENG,1003400,"properly
accurately
exactly
precisely
regularly",,,,,,,,
SENSE_POL,1003400,"odpowiednio
dokładnie
porządnie
starannie
precyzyjnie
regularnie",,,,,,,,
SENSE_COMMON,1003400,,,"adverb (fukushi)
noun or participle which takes the aux. verb suru",,,,onomatopoeic or mimetic word,,
SENSE_ENG,1003400,"neatly
tidily
orderly",,,,,,,,
SENSE_POL,1003400,"schludnie
czysto
uporządkowanie",,,,,,,,
END,1003400,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,1482240,,,,,,,,,
KANJI,1482240,晩飯,,,,,,,,
READING,1482240,HIRAGANA,ばんめし,banmeshi,-,,,,,
SENSE_COMMON,1482240,,,noun (common) (futsuumeishi),,,,,,
SENSE_ENG,1482240,"dinner
evening meal",,,,,,,,
SENSE_POL,1482240,"kolacja
wieczorny posiłek",,,,,,,,
END,1482240,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,2162920,,,,,,,,,
KANJI,2162920,効用最大化,,,,,,,,
READING,2162920,HIRAGANA,こうようさいだいか,kouyou saidaika,-,,,,,
SENSE_COMMON,2162920,,,"noun (common) (futsuumeishi)
noun or participle which takes the aux. verb suru",,,,,,
SENSE_ENG,2162920,"utility maximization
utility maximisation",,,,,,,,
SENSE_POL,2162920,maksymalizacja użyteczności,,,,,,,,
END,2162920,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,2832204,,,,,,,,,
KANJI,2832204,泥棒削り,,,,,,,,
READING,2832204,HIRAGANA,どろぼうけずり,dorobou kezuri,-,,,,,
SENSE_COMMON,2832204,,,"noun (common) (futsuumeishi)
noun or participle which takes the aux. verb suru",貧乏削り・びんぼうけずり,,,,,
SENSE_ENG,2832204,"pencil sharpened at both ends
sharpening a pencil at both ends",,,,,,,,
SENSE_POL,2832204,"ołówek zaostrzony na obu końcach
ostrzenie ołówka na obu końcach",,,,,,,,
END,2832204,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,2767900,,,,,,,,,
READING,2767900,KATAKANA,ジャッカス,jakkasu,-,,,,,
SENSE_COMMON,2767900,,,noun (common) (futsuumeishi),,,,,,
SENSE_ENG,2767900,jackass,,,,,,,,
SENSE_POL,2767900,"dureń
osioł",ang: jackass,,,,,,,
END,2767900,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,2364580,,,,,,,,,
KANJI,2364580,初期不良,,,,,,,,
READING,2364580,HIRAGANA,しょきふりょう,shoki furyou,-,,,,,
SENSE_COMMON,2364580,,,noun (common) (futsuumeishi),,,computing,,,
SENSE_ENG,2364580,early failure,,,,,,,,
SENSE_POL,2364580,wczesna awaria,,,,,,,,
END,2364580,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,2780030,,,,,,,,,
KANJI,2780030,噂が流れる,,,,,,,,
READING,2780030,HIRAGANA,うわさがながれる,uwasa ga nagareru,-,,,,,
SENSE_COMMON,2780030,,,"expressions (phrases, clauses, etc.)
Ichidan verb",噂を流す,,,,,
SENSE_ENG,2780030,"to have rumors going around (rumours)
to have rumors spread",,,,,,,,
SENSE_POL,2780030,mieć krążące plotki,,,,,,,,
END,2780030,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,2208400,,,,,,,,,
KANJI,2208400,ハイデルベルク人,,,,,,,,
READING,2208400,KATAKANA_HIRAGANA,ハイデルベルクじん,haideruberuku jin,-,,,,,
SENSE_COMMON,2208400,,,noun (common) (futsuumeishi),,,,,,
SENSE_ENG,2208400,Homo heidelbergensis,,,,,,,,
SENSE_POL,2208400,Homo heidelbergensis,"gatunek znany także jako Protanthropus heidelbergensis, człowiek heidelberski, człowiek ze Swanscombe lub człowiek z Boxgrove. Forma pośrednia pomiędzy Homo erectus a Homo neanderthalensis i Homo sapiens",,,,,,,
END,2208400,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,2675170,,,,,,,,,
KANJI,2675170,ライ小麦,,,,,,,,
READING,2675170,KATAKANA_HIRAGANA,ライこむぎ,rai komugi,-,,,,,
READING,2675170,KATAKANA,ライコムギ,rai komugi,NO_KANJI,,,,,
SENSE_COMMON,2675170,,,noun (common) (futsuumeishi),,,,,,
SENSE_ENG,2675170,triticale,,,,,,,,
SENSE_POL,2675170,pszenżyto,,,,,,,,
END,2675170,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,1962040,,,,,,,,,
KANJI,1962040,エウスタキオ管,,,,,,,,
READING,1962040,KATAKANA_HIRAGANA,エウスタキオかん,eusutakio kan,-,,,,,
SENSE_COMMON,1962040,,,noun (common) (futsuumeishi),,,,,,
SENSE_ENG,1962040,Eustachian tube,,,,,,,,
SENSE_POL,1962040,"trąbka Eustachiusza
trąbka słuchowa",,,,,,,,
END,1962040,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,2631500,,,,,,,,,
KANJI,2631500,株式化,,,,,,,,
READING,2631500,HIRAGANA,かぶしきか,kabushikika,-,,,,,
SENSE_COMMON,2631500,,,"noun (common) (futsuumeishi)
noun or participle which takes the aux. verb suru",,,,,,
SENSE_ENG,2631500,"stock conversion
conversion to stock",,,,,,,,
SENSE_POL,2631500,???,,,,,,,,
END,2631500,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,1961130,,,,,,,,,
KANJI,1961130,アラタ体,,,,,,,,
READING,1961130,KATAKANA_HIRAGANA,アラタたい,arata tai,-,,,,,
SENSE_COMMON,1961130,,,noun (common) (futsuumeishi),,,biology,,,
SENSE_ENG,1961130,corpus allatum,,,,,,,,
SENSE_POL,1961130,corpus allatum,,,,,,,,
END,1961130,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,2746090,,,,,,,,,
KANJI,2746090,信用情報,,,,,,,,
READING,2746090,HIRAGANA,しんようじょうほう,shin'you jouhou,-,,,,,
SENSE_COMMON,2746090,,,noun (common) (futsuumeishi),,,,,,
SENSE_ENG,2746090,"credit status
credit standing
credit record
credit information",,,,,,,,
SENSE_POL,2746090,"sytuacja kredytowa
historia kredytowa
informacja kredytowa",,,,,,,,
END,2746090,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,2640690,,,,,,,,,
KANJI,2640690,Ｆクレフ,,,,,,,,
READING,2640690,KATAKANA,エフクレフ,efu kurefu,-,,,,,
SENSE_COMMON,2640690,,,noun (common) (futsuumeishi),ヘ音記号・ヘおんきごう,,music,,,
SENSE_ENG,2640690,"F clef
bass clef",,,,,,,,
SENSE_POL,2640690,klucz F,"jeden z trzech rodzajów kluczy notacji muzycznej, oznaczający położenie dźwięku f oktawy małej, ang: F clef",,,,,,,
END,2640690,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,2716510,,,,,,,,,
KANJI,2716510,検出力,,,,,,,,
READING,2716510,HIRAGANA,けんしゅつりょく,kenshutsuryoku,-,,,,,
SENSE_COMMON,2716510,,,noun (common) (futsuumeishi),,,mathematics,,,
SENSE_ENG,2716510,"statistical power
power",,,,,,,,
SENSE_POL,2716510,"moc testu
wykładnik",,,,,,,,
END,2716510,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,2443760,,,,,,,,,
KANJI,2443760,合併集合,,,,,,,,
READING,2443760,HIRAGANA,がっぺいしゅうごう,gappei shuugou,-,,,,,
SENSE_COMMON,2443760,,,noun (common) (futsuumeishi),和集合,,mathematics,,,
SENSE_ENG,2443760,union,,,,,,,,
SENSE_POL,2443760,suma zbiorów,,,,,,,,
END,2443760,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,2817670,,,,,,,,,
KANJI,2817670,電子地図,,,,,,,,
READING,2817670,HIRAGANA,でんしちず,denshi chizu,-,,,,,
SENSE_COMMON,2817670,,,noun (common) (futsuumeishi),,,,,,
SENSE_ENG,2817670,"digital map
electronic map",,,,,,,,
SENSE_POL,2817670,"cyfrowa mapa
elektroniczna mapa",,,,,,,,
END,2817670,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,2829995,,,,,,,,,
KANJI,2829995,単調関数,,,,,,,,
READING,2829995,HIRAGANA,たんちょうかんすう,tanchou kansuu,-,,,,,
SENSE_COMMON,2829995,,,noun (common) (futsuumeishi),,,mathematics,,,
SENSE_ENG,2829995,"monotone function
monotonic function",,,,,,,,
SENSE_POL,2829995,funkcja monotoniczna,,,,,,,,
END,2829995,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,2605850,,,,,,,,,
KANJI,2605850,貫入岩,,,,,,,,
READING,2605850,HIRAGANA,かんにゅうがん,kannyuugan,-,,,,,
SENSE_COMMON,2605850,,,noun (common) (futsuumeishi),,,,,,
SENSE_ENG,2605850,intrusive rock,,,,,,,,
SENSE_POL,2605850,skała intruzyjna,,,,,,,,
END,2605850,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,2303040,,,,,,,,,
KANJI,2303040,スイッチング遅延,,,,,,,,
READING,2303040,KATAKANA_HIRAGANA,スイッチングちえん,suicchingu chien,-,,,,,
SENSE_COMMON,2303040,,,noun (common) (futsuumeishi),,,computing,,,
SENSE_ENG,2303040,switching delay,,,,,,,,
SENSE_POL,2303040,opóźnienie przełączania,,,,,,,,
END,2303040,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,2290470,,,,,,,,,
KANJI,2290470,オンライン情報処理,,,,,,,,
READING,2290470,KATAKANA_HIRAGANA,オンラインじょうほうしょり,onrain jouhou shori,-,,,,,
SENSE_COMMON,2290470,,,noun (common) (futsuumeishi),,,computing,,,
SENSE_ENG,2290470,online information processing,,,,,,,,
SENSE_POL,2290470,przetwarzanie informacji online,,,,,,,,
END,2290470,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,2831822,,,,,,,,,
KANJI,2831822,湯円,,,,,,,,
KANJI,2831822,湯圓,word containing out-dated kanji,,,,,,,
READING,2831822,KATAKANA,タンエン,tan' en,-,,,,,
READING,2831822,KATAKANA,タンユエン,tan' yuen,-,,,,,
READING,2831822,KATAKANA_EXCEPTION,タンユェン,tan' yuen,-,,,,,
SENSE_COMMON,2831822,,,noun (common) (futsuumeishi),,,"food, cooking",,,
SENSE_ENG,2831822,"tangyuan
tang yuan
Chinese dumplings made from glutinous rice flour|expl",,,,,,,,
SENSE_POL,2831822,"tangyuan
tang yuan
chińskie kluski wykonane z kleistej mąki ryżowej|expl",,,,,,,,
END,2831822,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,2827829,,,,,,,,,
KANJI,2827829,黒札,,,,,,,,
READING,2827829,HIRAGANA,くろふだ,kurofuda,-,,,,,
SENSE_COMMON,2827829,,,noun (common) (futsuumeishi),,,,,,
SENSE_ENG,2827829,"kurofuda
type of Japanese playing cards|expl",,,,,,,,
SENSE_POL,2827829,"kurofuda
rodzaj japońskich kart do gry|expl",,,,,,,,
END,2827829,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,2828394,,,,,,,,,
KANJI,2828394,玉苗,,,,,,,,
READING,2828394,HIRAGANA,たまなえ,tamanae,-,,,,,
SENSE_COMMON,2828394,,,noun (common) (futsuumeishi),早苗,,,,,
SENSE_ENG,2828394,rice seedling,,,,,,,,
SENSE_POL,2828394,sadzonka ryżu,,,,,,,,
END,2828394,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,2828448,,,,,,,,,
KANJI,2828448,燻肉,,,,,,,,
KANJI,2828448,薫肉,,,,,,,,
READING,2828448,HIRAGANA,くんにく,kunniku,-,,,,,
SENSE_COMMON,2828448,,,noun (common) (futsuumeishi),,,,,,
SENSE_ENG,2828448,smoked meat (e.g. bacon),,,,,,,,
SENSE_POL,2828448,wędzone mięso,np. bekon,,,,,,,
END,2828448,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,2828537,,,,,,,,,
KANJI,2828537,門標,,,,,,,,
KANJI,2828537,門表,,,,,,,,
READING,2828537,HIRAGANA,もんぴょう,monpyou,-,,,,,
SENSE_COMMON,2828537,,,noun (common) (futsuumeishi),表札・ひょうさつ,,,,,
SENSE_ENG,2828537,"nameplate
doorplate",,,,,,,,
SENSE_POL,2828537,"tabliczka z imieniem i nazwiskiem
tabliczka na drzwiach",,,,,,,,
END,2828537,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,2828555,,,,,,,,,
KANJI,2828555,野冊,,,,,,,,
READING,2828555,HIRAGANA,やさつ,yasatsu,-,,,,,
SENSE_COMMON,2828555,,,noun (common) (futsuumeishi),,,,,,
SENSE_ENG,2828555,"plant press
field press",,,,,,,,
SENSE_POL,2828555,???,,,,,,,,
END,2828555,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,1912940,,,,,,,,,
KANJI,1912940,約束に背く,,,,,,,,
READING,1912940,HIRAGANA,やくそくにそむく,yakusoku ni somuku,-,,,,,
SENSE_COMMON,1912940,,,"expressions (phrases, clauses, etc.)
Godan verb with 'ku' ending",,,,,,
SENSE_ENG,1912940,to break one's promise,,,,,,,,
SENSE_POL,1912940,"łamać obietnicę
złamać obietnicę",,,,,,,,
END,1912940,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,2102610,,,,,,,,,
KANJI,2102610,汚名をそそぐ,,,,,,,,
KANJI,2102610,汚名を雪ぐ,,,,,,,,
KANJI,2102610,汚名をすすぐ,,,,,,,,
KANJI,2102610,汚名を濯ぐ,,,,,,,,
READING,2102610,HIRAGANA,おめいをそそぐ,omei o sosogu,-,"汚名をそそぐ
汚名を雪ぐ
汚名を濯ぐ",,,,
READING,2102610,HIRAGANA,おめいをすすぐ,omei o susugu,-,"汚名を雪ぐ
汚名をすすぐ
汚名を濯ぐ",,,,
SENSE_COMMON,2102610,,,"expressions (phrases, clauses, etc.)
Godan verb with 'gu' ending",濯ぐ・すすぐ・2,,,,,
SENSE_ENG,2102610,to clear one's name,,,,,,,,
SENSE_POL,2102610,oczyścić swoje imię,,,,,,,,
END,2102610,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,2102630,,,,,,,,,
KANJI,2102630,思いを晴らす,,,,,,,,
READING,2102630,HIRAGANA,おもいをはらす,omoi o harasu,-,,,,,
SENSE_COMMON,2102630,,,"expressions (phrases, clauses, etc.)
Godan verb with 'su' ending",,,,,,
SENSE_ENG,2102630,to get one's revenge,,,,,,,,
SENSE_POL,2102630,zemścić się,,,,,,,,
END,2102630,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,2130160,,,,,,,,,
KANJI,2130160,注意集中,,,,,,,,
READING,2130160,HIRAGANA,ちゅういしゅうちゅう,chuui shuuchuu,-,,,,,
SENSE_COMMON,2130160,,,noun (common) (futsuumeishi),,,,,,
SENSE_ENG,2130160,concentration (of one's attention),,,,,,,,
SENSE_POL,2130160,koncentracja (własnej uwagi),,,,,,,,
END,2130160,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,2401660,,,,,,,,,
KANJI,2401660,思いを遂げる,,,,,,,,
KANJI,2401660,想いを遂げる,,,,,,,,
READING,2401660,HIRAGANA,おもいをとげる,omoi o togeru,-,,,,,
SENSE_COMMON,2401660,,,"expressions (phrases, clauses, etc.)
Ichidan verb",,,,,,
SENSE_ENG,2401660,to achieve one's desire,,,,,,,,
SENSE_POL,2401660,osiągnąć swoje pragnienie,,,,,,,,
END,2401660,,,,,,,,,
,,,,,,,,,,
