BEGIN,1380410,,,,,,,,,
SENSE_POL,1098660,"(spadanie) jeden po drugim
w krótkich odstępach czasu",,,,,,,,
SENSE_COMMON,1098660,,,"adverb (fukushi)
adverb taking the 'to' particle
noun or participle which takes the aux. verb suru",,,,onomatopoeic or mimetic word,,
SENSE_ENG,1098660,"busily
hurriedly
in a fluster
in a rush
rushing around
bustling about
scurrying",,,,,,,,
SENSE_POL,1098660,"pośpiesznie
w pośpiechu
w zamieszaniu",,,,,,,,
SENSE_COMMON,1098660,,,"adverb (fukushi)
adverb taking the 'to' particle",,,,onomatopoeic or mimetic word,,
SENSE_ENG,1098660,"quickly
briskly
with dispatch",,,,,,,,
SENSE_POL,1098660,"szybko
energicznie",,,,,,,,
SENSE_COMMON,1098660,,,noun (common) (futsuumeishi),,,,colloquial,,
SENSE_ENG,1098660,"motorcycle
three-wheeler truck",,,,,,,,
SENSE_POL,1098660,"motorower trójkołowy
trójkołowy pojazd ciężarowy",,,,,,,,
END,1098660,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,1012010,,,,,,,,,
READING,1012010,KATAKANA,ポツポツ,potsu potsu,-,,,,,
READING,1012010,HIRAGANA,ぽつぽつ,potsu potsu,-,,,,,
SENSE_COMMON,1012010,,,noun (common) (futsuumeishi),,,,,,
SENSE_ENG,1012010,"dots
spots",,,,,,,,
SENSE_POL,1012010,"plamki
kropelki",,,,,,,,
SENSE_COMMON,1012010,,,"adverb (fukushi)
adverb taking the 'to' particle",,,,onomatopoeic or mimetic word,,
SENSE_ENG,1012010,"bit by bit
little by little
gradually",,,,,,,,
SENSE_POL,1012010,"po trochu
kawałek po kawałku
stopniowo",,,,,,,,
SENSE_COMMON,1012010,,,"adverb (fukushi)
adverb taking the 'to' particle",,,,onomatopoeic or mimetic word,,
SENSE_ENG,1012010,"here and there
scattered
dotted",,,,,,,,
SENSE_POL,1012010,"rozrzucony
w kropki
w groszki",,,,,,,,
SENSE_COMMON,1012010,,,"adverb (fukushi)
adverb taking the 'to' particle",,,,onomatopoeic or mimetic word,,
SENSE_ENG,1012010,"in drops
(falling) lightly",,,,,,,,
SENSE_POL,1012010,kroplami (padać),,,,,,,,
END,1012010,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,1102580,,,,,,,,,
READING,1102580,HIRAGANA,ぱらぱら,para para,-,,,spec1,,
READING,1102580,KATAKANA,パラパラ,para para,-,,,,,
SENSE_COMMON,1102580,,,"adverb (fukushi)
adverb taking the 'to' particle",,,,onomatopoeic or mimetic word,,
SENSE_ENG,1102580,"sprinkling (of rain, salt, etc.)
pattering",,,,,,,,
SENSE_POL,1102580,"odrobina (np. deszczu, soli i etc)
regularny dźwięk (np. kropli deszczu)",,,,,,,,
SENSE_COMMON,1102580,,,"adverb (fukushi)
adverb taking the 'to' particle",,,,onomatopoeic or mimetic word,,
SENSE_ENG,1102580,"flipping (through a book, etc.)
riffling",,,,,,,,
SENSE_POL,1102580,przerzucanie,np. stronice w książce,,,,,,,
SENSE_COMMON,1102580,,,"nouns which may take the genitive case particle 'no'
adjectival nouns or quasi-adjectives (keiyodoshi)
adverb (fukushi)
adverb taking the 'to' particle",,,,onomatopoeic or mimetic word,,
SENSE_ENG,1102580,"sparse
scattered
sporadic",,,,,,,,
SENSE_POL,1102580,"rozsiany
rozrzucony
sporadyczny
luźno rozmieszczony",,,,,,,,
SENSE_COMMON,1102580,,,"nouns which may take the genitive case particle 'no'
adjectival nouns or quasi-adjectives (keiyodoshi)
adverb (fukushi)
adverb taking the 'to' particle",,,,onomatopoeic or mimetic word,,
SENSE_ENG,1102580,"crumbly (e.g. tofu, cheese)
loose
non-sticky (e.g. rice)",,,,,,,,
SENSE_POL,1102580,"delikatny (np. tofu, ser)
sypki
niekleisty (np. ryż)",,,,,,,,
END,1102580,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,2846699,,,,,,,,,
READING,2846699,KATAKANA,パラパラ,para para,-,,,spec1,,
READING,2846699,HIRAGANA,ぱらぱら,para para,-,,,,,
SENSE_COMMON,2846699,,,noun (common) (futsuumeishi),,,,,,
SENSE_ENG,2846699,"para para
disco dancing with synchronized arm motions",,,,,,,,
SENSE_POL,2846699,"para para
taniec disco charakteryzujący się synchronicznymi ruchami rąk",taniec disco popularny w Japonii,,,,,,,
END,2846699,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,2169470,,,,,,,,,
READING,2169470,HIRAGANA,ぐっしょり,gusshori,-,,,,,
SENSE_COMMON,2169470,,,"adverb (fukushi)
adverb taking the 'to' particle",びっしょり,,,onomatopoeic or mimetic word,,
SENSE_ENG,2169470,"soaking (wet)
wringing
dripping
drenched",,,,,,,,
SENSE_POL,2169470,"przemoczony
cały spocony
wyżymany
wykręcany",,,,,,,,
END,2169470,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,1048240,,,,,,,,,
READING,1048240,KATAKANA,ケロケロ,kero kero,-,,,,,
READING,1048240,HIRAGANA,けろけろ,kero kero,-,,,,,
READING,1048240,KATAKANA,ゲロゲロ,gero gero,-,,,,,
READING,1048240,HIRAGANA,げろげろ,gero gero,-,,,,,
READING,1048240,KATAKANA,ゲコゲコ,geko geko,-,,,,,
READING,1048240,HIRAGANA,げこげこ,geko geko,-,,,,,
SENSE_COMMON,1048240,,,"adverb (fukushi)
adverb taking the 'to' particle",,,,onomatopoeic or mimetic word,,
SENSE_ENG,1048240,"croak
ribbit
sound of frogs|expl",,,,,,,,
SENSE_POL,1048240,"kwakanie
rechotanie
kum kum",odgłos żab,,,,,,,
END,1048240,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,2831885,,,,,,,,,
READING,2831885,HIRAGANA,けろけろ,kero kero,-,,,,,
SENSE_COMMON,2831885,,,"adverb (fukushi)
adverb taking the 'to' particle",けろり・1,,,onomatopoeic or mimetic word,,
SENSE_ENG,2831885,"completely
entirely",,,,,,,,
SENSE_POL,2831885,"kompletnie
całkowicie
zupełnie",,,,,,,,
SENSE_COMMON,2831885,,,"adverb (fukushi)
adverb taking the 'to' particle",けろり・2,,,onomatopoeic or mimetic word,,
SENSE_ENG,2831885,"nonchalantly
as if nothing happened",,,,,,,,
SENSE_POL,2831885,"nonszalancko
jakby nic się nie stało",,,,,,,,
END,2831885,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,1101650,,,,,,,,,
READING,1101650,KATAKANA,パチパチ,pachi pachi,-,,,"ichi1
spec1",,
READING,1101650,HIRAGANA,ぱちぱち,pachi pachi,-,,,,,
SENSE_COMMON,1101650,,,"adverb (fukushi)
adverb taking the 'to' particle
noun or participle which takes the aux. verb suru",,,,onomatopoeic or mimetic word,,
SENSE_ENG,1101650,"crackling
cracking
snapping
popping
clicking",,,,,,,,
SENSE_POL,1101650,"trzaskanie
pękanie",,,,,,,,
SENSE_COMMON,1101650,,,"adverb (fukushi)
adverb taking the 'to' particle
noun or participle which takes the aux. verb suru",,,,onomatopoeic or mimetic word,,
SENSE_ENG,1101650,clapping,,,,,,,,
SENSE_POL,1101650,"klaskanie
klap klap",,,,,,,,
SENSE_COMMON,1101650,,,"adverb (fukushi)
adverb taking the 'to' particle
noun or participle which takes the aux. verb suru",,,,onomatopoeic or mimetic word,,
SENSE_ENG,1101650,incessantly (blinking),,,,,,,,
SENSE_POL,1101650,"migotanie
mruganie",,,,,,,,
END,1101650,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,2845959,,,,,,,,,
KANJI,2845959,８８,,,,,,,,
READING,2845959,HIRAGANA,ぱちぱち,pachi pachi,-,,,,,
SENSE_COMMON,2845959,,,"expressions (phrases, clauses, etc.)",パチパチ・2,,,Internet slang,,
SENSE_ENG,2845959,"clap clap
good job",,,,,,,,
SENSE_POL,2845959,"klask klask
dobra robota",,,,,,,,
END,2845959,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,1497400,,,,,,,,,
KANJI,1497400,浮き浮き,rarely used kanji form,,,,,,,
READING,1497400,KATAKANA,ウキウキ,uki uki,NO_KANJI,,,,,
READING,1497400,HIRAGANA,うきうき,uki uki,-,,,ichi1,,
READING,1497400,KATAKANA,ウッキウキ,ukki uki,-,,search-only kana form,,,
SENSE_COMMON,1497400,,,"adverb (fukushi)
adverb taking the 'to' particle
noun or participle which takes the aux. verb suru",,,,word usually written using kana alone,,
SENSE_ENG,1497400,"cheerfully
buoyantly
happily
in high spirits",,,,,,,,
SENSE_POL,1497400,"wesoło
radośnie
pogodnie
w dobrym nastroju
w ekscytacji",,,,,,,,
END,1497400,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,1005550,,,,,,,,,
KANJI,1005550,執拗い,,,,,,,,
READING,1005550,HIRAGANA,しつこい,shitsukoi,-,,,ichi1,,
READING,1005550,HIRAGANA,しつっこい,shitsukkoi,NO_KANJI,,,,,
SENSE_COMMON,1005550,,,adjective (keiyoushi),,,,word usually written using kana alone,,
SENSE_ENG,1005550,"insistent
obstinate
persistent
tenacious",,,,,,,,
SENSE_POL,1005550,"uparty
natarczywy
nachalny
przesadny",,,,,,,,
SENSE_COMMON,1005550,,,adjective (keiyoushi),,,,word usually written using kana alone,,
SENSE_ENG,1005550,"too rich (taste, etc.)
fatty
heavy
greasy",,,,,,,,
SENSE_POL,1005550,"zbyt intensywny (np. w smaku)
tłusty
ciężki",,,,,,,,
END,1005550,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,2840170,,,,,,,,,
KANJI,2840170,好きぴ,,,,,,,,
KANJI,2840170,好きピ,search-only kanji form,,,,,,,
READING,2840170,HIRAGANA_KATAKANA,すきピ,suki pi,-,,,,,
READING,2840170,KATAKANA,スキピ,suki pi,NO_KANJI,,,,,
READING,2840170,HIRAGANA,ちゅきぴ,chuki pi,-,,search-only kana form,,,
SENSE_COMMON,2840170,,,noun (common) (futsuumeishi),,,,"female term or language
slang",,
SENSE_ENG,2840170,"(one's) crush
(one's) love interest
person one is romantically interested in",,,,,,,,
SENSE_POL,2840170,"pot. crush (osoba, w której się podkochujemy)
obiekt westchnień
sympatia",,,,,,,,
END,2840170,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,2018460,,,,,,,,,
READING,2018460,KATAKANA_HIRAGANA,ググる,guguru,-,,,,,
READING,2018460,HIRAGANA,ぐぐる,guguru,-,,,,,
READING,2018460,KATAKANA_HIRAGANA,グーグる,guuguru,-,,,,,
SENSE_COMMON,2018460,,,"Godan verb with 'ru' ending
transitive verb",,,,colloquial,,
SENSE_ENG,2018460,"to google
to do an online search (for)",,,,,,,,
SENSE_POL,2018460,"wyszukiwać w Google
pot. guglować, googlować",,,,,,,,
END,2018460,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,2849996,,,,,,,,,
READING,2849996,HIRAGANA,る,ru,-,,,,,
SENSE_COMMON,2849996,,,suffix,,,,colloquial,,
SENSE_ENG,2849996,verb-forming suffix,"as in ググる, ミスる, etc.",,,,,,,
SENSE_POL,2849996,sufiks do tworzenia czasowników 2 grupy (ichidan),"np. ググる, ミスる, etc.",,,,,,,
END,2849996,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,2194790,,,,,,,,,
KANJI,2194790,海星,,,,,,,,
KANJI,2194790,人手,,,,,,,,
KANJI,2194790,海盤車,,,,,,,,
READING,2194790,HIRAGANA,ひとで,hitode,-,,,,,
READING,2194790,KATAKANA,ヒトデ,hitode,NO_KANJI,,,,,
SENSE_COMMON,2194790,,,noun (common) (futsuumeishi),,,,word usually written using kana alone,,
SENSE_ENG,2194790,"starfish
sea star
asteroid
any echinoderm of the class Asteroidea|expl",,,,,,,,
SENSE_POL,2194790,rozgwiazda,dowolny szkarłupień z klasy Asteroidea,,,,,,,
SENSE_COMMON,2194790,,,noun (common) (futsuumeishi),,,,word usually written using kana alone,,
SENSE_ENG,2194790,northern Pacific seastar (Asterias amurensis),,,,,,,,
SENSE_POL,2194790,Asterias amurensis,zwierzę,,,,,,,
END,2194790,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,2825953,,,,,,,,,
KANJI,2825953,人手,,,,,,,,
READING,2825953,HIRAGANA,ひとで,hitode,-,,,,,
SENSE_COMMON,2825953,,,noun (common) (futsuumeishi),,,,,,
SENSE_ENG,2825953,"someone else's hands
someone else's possession",,,,,,,,
SENSE_POL,2825953,"czyjeś ręce
własność kogoś innego",używane w kontekście pomocy od innych osób,,,,,,,
SENSE_COMMON,2825953,,,noun (common) (futsuumeishi),,,,,,
SENSE_ENG,2825953,"hand (worker)
aide",,,,,,,,
SENSE_POL,2825953,ręce do pracy,,,,,,,,
SENSE_COMMON,2825953,,,noun (common) (futsuumeishi),,,,,,
SENSE_ENG,2825953,"labor
labour
work
manpower
effort",,,,,,,,
SENSE_POL,2825953,"siła robocza
pracownicy",,,,,,,,
SENSE_COMMON,2825953,,,noun (common) (futsuumeishi),,,,,,
SENSE_ENG,2825953,"help
assistance",,,,,,,,
SENSE_POL,2825953,"pomoc
wsparcie",używane w kontekście pomocy fizycznej,,,,,,,
SENSE_COMMON,2825953,,,noun (common) (futsuumeishi),,,,,,
SENSE_ENG,2825953,"(human) hand
human act",,,,,,,,
SENSE_POL,2825953,"(ludzka) ręka
ludzkie działanie",,,,,,,,
END,2825953,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,1010050,,,,,,,,,
READING,1010050,HIRAGANA,のんびり,nonbiri,-,,,ichi1,,
READING,1010050,KATAKANA,ノンビリ,nonbiri,-,,,,,
SENSE_COMMON,1010050,,,"adverb (fukushi)
adverb taking the 'to' particle
noun or participle which takes the aux. verb suru",,,,onomatopoeic or mimetic word,,
SENSE_ENG,1010050,"at leisure
in a relaxed manner
in a carefree manner
quietly
peacefully",,,,,,,,
SENSE_POL,1010050,"w wolnej chwili
w sposób zrelaksowany
w sposób beztroski
spokojnie",,,,,,,,
END,1010050,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,1175170,,,,,,,,,
KANJI,1175170,駅前,,"ichi1
news1
nf06",,,,,,
READING,1175170,HIRAGANA,えきまえ,eki mae,-,,,"ichi1
news1
nf06",,
SENSE_COMMON,1175170,,,noun (common) (futsuumeishi),,,,,,
SENSE_ENG,1175170,in front of a station,,,,,,,,
SENSE_POL,1175170,przed dworcem kolejowym,w Japonii miast często rozwijały się wokół stacji kolejowych i zwykle jest to najbardziej reprezentatywne miejsce w mieście,,,,,,,
END,1175170,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,2082160,,,,,,,,,
KANJI,2082160,屋,,,,,,,,
KANJI,2082160,家,,,,,,,,
READING,2082160,HIRAGANA,や,ya,-,,,,,
SENSE_COMMON,2082160,,,suffix,パン屋,,,,,
SENSE_ENG,2082160,"shop
store
restaurant",usu. 屋,,,,,,,
SENSE_POL,2082160,"sklep
restauracja
zakład usługowy",zwykle 屋,,,,,,,
SENSE_COMMON,2082160,,,suffix,殺し屋,,,,,
SENSE_ENG,2082160,someone who sells (something) or works as (something),"usu. 屋, can be derog.",,,,,,,
SENSE_POL,2082160,"ktoś, kto sprzedaje (coś) lub pracuje jako","zwykle 屋, może być poniżające",,,,,,,
SENSE_COMMON,2082160,,,suffix,照れ屋,,,,,
SENSE_ENG,2082160,someone with a (certain) personality trait,usu. 屋,,,,,,,
SENSE_POL,2082160,ktoś z (pewną) cechą osobowości,zwykle 屋,,,,,,,
SENSE_COMMON,2082160,,,noun (common) (futsuumeishi),,,,,,
SENSE_ENG,2082160,house,usu. 家,,,,,,,
SENSE_POL,2082160,dom,zwykle 家,,,,,,,
SENSE_COMMON,2082160,,,noun (common) (futsuumeishi),,,,,,
SENSE_ENG,2082160,roof,,,,,,,,
SENSE_POL,2082160,dach,,,,,,,,
END,2082160,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,1457730,,,,,,,,,
KANJI,1457730,内,,"ichi1
news1
nf08",,,,,,
KANJI,1457730,中,,,,,,,,
KANJI,1457730,裡,search-only kanji form,,,,,,,
KANJI,1457730,裏,search-only kanji form,,,,,,,
KANJI,1457730,家,search-only kanji form,,,,,,,
KANJI,1457730,內,search-only kanji form,,,,,,,
READING,1457730,HIRAGANA,うち,uchi,-,,,"ichi1
news1
nf08",,
SENSE_COMMON,1457730,,,"noun (common) (futsuumeishi)
adverb (fukushi)",,,,,,
SENSE_ENG,1457730,"inside
within",,,,,,,,
SENSE_POL,1457730,"wewnątrz
w środku",,,,,,,,
SENSE_COMMON,1457730,,,"noun (common) (futsuumeishi)
adverb (fukushi)",,,,word usually written using kana alone,,
SENSE_ENG,1457730,"while (e.g. one is young)
during
within (e.g. a day)
in the course of",,,,,,,,
SENSE_POL,1457730,"podczas (np. młodości)
w czasie
w trakcie
w ciągu (np. dnia)
w toku",,,,,,,,
SENSE_COMMON,1457730,,,"noun (common) (futsuumeishi)
adverb (fukushi)",,,,word usually written using kana alone,,
SENSE_ENG,1457730,"among
amongst
(out) of
between",as 〜のうち,,,,,,,
SENSE_POL,1457730,"pośród
wśród
miedzy",jako 〜のうち,,,,,,,
SENSE_COMMON,1457730,,,noun (common) (futsuumeishi),,,,word usually written using kana alone,,
SENSE_ENG,1457730,"in (secret, chaos, poverty, etc.)
amidst
with (e.g. success)","also 裡, 裏; as 〜のうちに after a noun representing a state or condition",,,,,,,
SENSE_POL,1457730,"w (sekrecie, chaosie, biedzie i etc
podczas (np. sukcesu)","również 裡, 裏, jako 〜のうちに, po rzeczowniku reprezentującym stan)",,,,,,,
SENSE_COMMON,1457730,,,noun (common) (futsuumeishi),,,,,,
SENSE_ENG,1457730,"within oneself
one's feelings
inner thoughts",,,,,,,,
SENSE_POL,1457730,"swoje uczucia
wewnętrzne myśli",,,,,,,,
SENSE_COMMON,1457730,内,,noun (common) (futsuumeishi),,"そと・3
よそ・2",,word usually written using kana alone,,
SENSE_ENG,1457730,"we
our company
our organization",,,,,,,,
SENSE_POL,1457730,"my
nasza firma
nasza organizacja",,,,,,,,
SENSE_COMMON,1457730,内,,noun (common) (futsuumeishi),家・うち・2,,,word usually written using kana alone,,
SENSE_ENG,1457730,"one's home
one's family",also 家,,,,,,,
SENSE_POL,1457730,"swój dom
swoja rodzina",również 家,,,,,,,
SENSE_COMMON,1457730,内,,noun (common) (futsuumeishi),,,,,,
SENSE_ENG,1457730,"my spouse
my husband
my wife",,,,,,,,
SENSE_POL,1457730,"mój małżonek
moja małżonka
mój mąż
moja żona",,,,,,,,
SENSE_COMMON,1457730,内,,noun (common) (futsuumeishi),,,,,,
SENSE_ENG,1457730,signed on behalf of (husband's name) by his wife,in a letter after the husband's name,,,,,,,
SENSE_POL,1457730,podpisany w imieniu (nazwisko męża) przez jego żonę,używane w listach po nazwisku męża,,,,,,,
SENSE_COMMON,1457730,内,,pronoun,,,,word usually written using kana alone,,Kansai-ben
SENSE_ENG,1457730,"I
me",primarily used by women and children,,,,,,,
SENSE_POL,1457730,"ja
mnie",używane głównie przez kobiety i dzieci,,,,,,,
SENSE_COMMON,1457730,内,,noun (common) (futsuumeishi),,,,archaic,,
SENSE_ENG,1457730,imperial palace grounds,,,,,,,,
SENSE_POL,1457730,teren pałacu cesarskiego,,,,,,,,
SENSE_COMMON,1457730,内,,noun (common) (futsuumeishi),,,,archaic,,
SENSE_ENG,1457730,emperor,,,,,,,,
SENSE_POL,1457730,cesarz,,,,,,,,
END,1457730,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,1191730,,,,,,,,,
KANJI,1191730,家,,ichi1,,,,,,
READING,1191730,HIRAGANA,いえ,ie,-,,,ichi1,,
SENSE_COMMON,1191730,,,noun (common) (futsuumeishi),,,,,,
SENSE_ENG,1191730,"house
residence
dwelling",,,,,,,,
SENSE_POL,1191730,"dom
mieszkanie",bardziej oficjalnie,,,,,,,
SENSE_COMMON,1191730,,,noun (common) (futsuumeishi),,,,,,
SENSE_ENG,1191730,"family
household",,,,,,,,
SENSE_POL,1191730,"rodzina
gospodarstwo domowe",bardziej oficjalnie,,,,,,,
SENSE_COMMON,1191730,,,noun (common) (futsuumeishi),,,,,,
SENSE_ENG,1191730,"lineage
family name",,,,,,,,
SENSE_POL,1191730,"ród
rodowód
nazwisko rodowe",bardziej oficjalnie,,,,,,,
END,1191730,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,1191740,,,,,,,,,
KANJI,1191740,家,,ichi1,,,,,,
READING,1191740,HIRAGANA,うち,uchi,-,,,ichi1,,
SENSE_COMMON,1191740,,,noun (common) (futsuumeishi),内・うち・7,,,word usually written using kana alone,,
SENSE_ENG,1191740,"one's house
one's home
one's family
one's household",,,,,,,,
SENSE_POL,1191740,"mój dom
moja rodzina
moje gospodarstwo domowe
moje miejsce",,,,,,,,
SENSE_COMMON,1191740,,,noun (common) (futsuumeishi),,,,word usually written using kana alone,,
SENSE_ENG,1191740,house,,,,,,,,
SENSE_POL,1191740,"dom
mieszkanie",,,,,,,,
END,1191740,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,1191750,,,,,,,,,
KANJI,1191750,家,,ichi1,,,,,,
READING,1191750,HIRAGANA,け,ke,-,,,ichi1,,
SENSE_COMMON,1191750,,,suffix,,,,,,
SENSE_ENG,1191750,"house
family",after a surname,,,,,,,
SENSE_POL,1191750,"dynastia
rodzina","np. Tokugawa, po nazwisku",,,,,,,
END,1191750,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,2220280,,,,,,,,,
KANJI,2220280,家,,,,,,,,
READING,2220280,HIRAGANA,か,ka,-,,,,,
SENSE_COMMON,2220280,,,suffix,政治家,,,,,
SENSE_ENG,2220280,"-ist
-er","used after a noun indicating someone's occupation, pursuits, disposition, etc.",,,,,,,
SENSE_POL,2220280,"[przyrostek oznaczający człowieka wykonującego pewien zawód, zajęcie, usposobienie]",,,,,,,,
END,2220280,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,2220300,,,,,,,,,
KANJI,2220300,ん家,,,,,,,,
KANJI,2220300,家,,,,,,,,
READING,2220300,HIRAGANA,んち,nchi,-,,,,,
SENSE_COMMON,2220300,,,"expressions (phrases, clauses, etc.)
suffix",,,,"colloquial
word usually written using kana alone",,
SENSE_ENG,2220300,"s house
's home",from 〜のうち,,,,,,,
SENSE_POL,2220300,(czyjś) dom,od 〜のうち,,,,,,,
END,2220300,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,2858378,,,,,,,,,
KANJI,2858378,家,,,,,,,,
READING,2858378,HIRAGANA,ち,chi,-,,,,,
SENSE_COMMON,2858378,,,suffix,ん家,,,"colloquial
word usually written using kana alone",,
SENSE_ENG,2858378,"s house
's home",,,,,,,,
SENSE_POL,2858378,(czyjś) dom,,,,,,,,
END,2858378,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,1410510,,,,,,,,,
KANJI,1410510,待ち合わせ,,"ichi1
news2
nf30",,,,,,
KANJI,1410510,待ちあわせ,,,,,,,,
READING,1410510,HIRAGANA,まちあわせ,machi awase,-,,,"ichi1
news2
nf30",,
SENSE_COMMON,1410510,,,noun (common) (futsuumeishi),,,,,,
SENSE_ENG,1410510,appointment,,,,,,,,
SENSE_POL,1410510,(umówione) spotkanie,,,,,,,,
END,1410510,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,1362720,,,,,,,,,
KANJI,1362720,深呼吸,,"news2
nf45",,,,,,
READING,1362720,HIRAGANA,しんこきゅう,shinkokyuu,-,,,"news2
nf45",,
SENSE_COMMON,1362720,,,"noun (common) (futsuumeishi)
noun or participle which takes the aux. verb suru
intransitive verb",,,,,,
SENSE_ENG,1362720,deep breath,,,,,,,,
SENSE_POL,1362720,"głęboki oddech
głęboki wdech",,,,,,,,
END,1362720,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,1003240,,,,,,,,,
READING,1003240,KATAKANA,ガツガツ,gatsu gatsu,-,,,,,
READING,1003240,HIRAGANA,がつがつ,gatsu gatsu,-,,,,,
SENSE_COMMON,1003240,,,"adverb (fukushi)
adverb taking the 'to' particle
noun or participle which takes the aux. verb suru",,,,onomatopoeic or mimetic word,,
SENSE_ENG,1003240,"hungrily
voraciously
ravenously",,,,,,,,
SENSE_POL,1003240,"łapczywie
łakomie
żarłocznie",,,,,,,,
SENSE_COMMON,1003240,,,"adverb (fukushi)
adverb taking the 'to' particle
noun or participle which takes the aux. verb suru",,,,onomatopoeic or mimetic word,,
SENSE_ENG,1003240,"greedily
avariciously
eagerly
ardently",,,,,,,,
SENSE_POL,1003240,"pazernie
chciwie
zachłannie",,,,,,,,
END,1003240,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,1007590,,,,,,,,,
READING,1007590,HIRAGANA,ちびちび,chibi chibi,-,,,,,
READING,1007590,HIRAGANA,ちびりちびり,chibiri chibiri,-,,,,,
SENSE_COMMON,1007590,,,"adverb (fukushi)
adverb taking the 'to' particle",,,,onomatopoeic or mimetic word,,
SENSE_ENG,1007590,"little by little
bit by bit
sparingly",,,,,,,,
SENSE_POL,1007590,"małymi łyczkami
po trochu
po kawałku
powoli
stopniowo",często używane w kontekście spożywania napojów lub jedzenia,,,,,,,
END,1007590,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,1005640,,,,,,,,,
READING,1005640,HIRAGANA,しゃきしゃき,shaki shaki,-,,,,,
READING,1005640,KATAKANA,シャキシャキ,shaki shaki,-,,,,,
READING,1005640,KATAKANA,シャッキシャッキ,shakki shakki,-,,search-only kana form,,,
SENSE_COMMON,1005640,,,"adverb (fukushi)
adverb taking the 'to' particle
noun or participle which takes the aux. verb suru",,,,onomatopoeic or mimetic word,,
SENSE_ENG,1005640,"crisp
crunchy
precise
clipped
brisk",,,,,,,,
SENSE_POL,1005640,"chrupiący
świeży
jędrny
żwawy",,,,,,,,
END,1005640,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,1010450,,,,,,,,,
READING,1010450,KATAKANA,パリパリ,pari pari,-,,,,,
READING,1010450,HIRAGANA,ぱりぱり,pari pari,-,,,,,
SENSE_COMMON,1010450,,,"adjectival nouns or quasi-adjectives (keiyodoshi)
adverb (fukushi)
noun (common) (futsuumeishi)",,,,onomatopoeic or mimetic word,,
SENSE_ENG,1010450,"crispy
crunchy",,,,,,,,
SENSE_POL,1010450,"chrupiący
chrupki",,,,,,,,
SENSE_COMMON,1010450,,,"adjectival nouns or quasi-adjectives (keiyodoshi)
adverb (fukushi)
noun (common) (futsuumeishi)",,,,onomatopoeic or mimetic word,,
SENSE_ENG,1010450,"tearing
ripping
cracking",,,,,,,,
SENSE_POL,1010450,"rozdarcie
łamanie
kruszenie",,,,,,,,
SENSE_COMMON,1010450,,,"adjectival nouns or quasi-adjectives (keiyodoshi)
noun (common) (futsuumeishi)",,,,onomatopoeic or mimetic word,,
SENSE_ENG,1010450,"spirited
energetic
vigorous",,,,,,,,
SENSE_POL,1010450,"energiczny
pełen wigoru",,,,,,,,
SENSE_COMMON,1010450,,,"adjectival nouns or quasi-adjectives (keiyodoshi)
noun (common) (futsuumeishi)",,,,onomatopoeic or mimetic word,,
SENSE_ENG,1010450,"brand-new and high quality (clothing)
well-starched
crisp (bill)",,,,,,,,
SENSE_POL,1010450,"wysokiej jakości (odzież)
dobrze wykrochmalone
świeżo wyprasowany",,,,,,,,
END,1010450,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,1121370,,,,,,,,,
READING,1121370,KATAKANA,ペロペロ,pero pero,-,,,,,
